unit,category,use,translation,item,subcategory,value,date,source
Stof (Fluids),Fish,preserved (brined/pickled),pickled carp,Pökelfische: Karpffen,preserved,,1680,
Stof (Fluids),Fish,preserved (brined/pickled),pickled carp,Pökelfische: Karpffen,preserved,,1681,
Stof (Fluids),Fish,preserved (brined/pickled),pickled carp,Pökelfische: Karpffen,preserved,,1682,
Stof (Fluids),Fish,preserved (brined/pickled),pickled carp,Pökelfische: Karpffen,preserved,,1683,
Stof (Fluids),Fish,preserved (brined/pickled),pickled carp,Pökelfische: Karpffen,preserved,,1684,
Stof (Fluids),Fish,preserved (brined/pickled),pickled carp,Pökelfische: Karpffen,preserved,,1685,
Stof (Fluids),Fish,preserved (brined/pickled),pickled carp,Pökelfische: Karpffen,preserved,,1686,
Stof (Fluids),Fish,preserved (brined/pickled),pickled carp,Pökelfische: Karpffen,preserved,,1687,
Stof (Fluids),Fish,preserved (brined/pickled),pickled carp,Pökelfische: Karpffen,preserved,,1688,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1640,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,18600,1641,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1642,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1643,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,1572,1644,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,1200,1645,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,2640,1646,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1647,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1648,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1649,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1650,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1651,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1652,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1653,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1654,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1655,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1656,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1657,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1658,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,24,1659,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1660,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1661,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1662,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,136,1663,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,1248,1664,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1665,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1666,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1667,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1668,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1669,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1670,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1671,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1672,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1673,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1674,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,96,1675,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,96,1676,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1677,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1678,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1679,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1680,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1681,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1682,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1683,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1684,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1685,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1686,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1687,
Stof (Fluids),Fish,preserved (brined/pickled),pickled eel,Pökelfische: Ahl,,,1688,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1640,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,24,1641,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1642,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1643,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,240,1644,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,48,1645,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,312,1646,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1647,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1648,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1649,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1650,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1651,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1652,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1653,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1654,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1655,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1656,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1657,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1658,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,48,1659,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1660,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1661,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1662,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,96,1663,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,226,1664,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1665,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1666,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1667,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,132,1668,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1669,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1670,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1671,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1672,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1673,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1674,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1675,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1676,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1677,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1678,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1679,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1680,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1681,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1682,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1683,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1684,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1685,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1686,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1687,
Stof (Fluids),Fish,preserved (jellied),jellied eel,Eingemachte Neünaugen,,,1688,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1640,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,192,1641,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1642,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1643,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,264,1644,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,300,1645,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,60,1646,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1647,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1648,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1649,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1650,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1651,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1652,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1653,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1654,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1655,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1656,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1657,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1658,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1659,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1660,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1661,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1662,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,96,1663,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1664,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1665,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1666,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1667,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1668,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1669,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1670,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1671,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1672,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1673,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1674,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1675,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1676,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1677,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1678,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1679,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1680,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1681,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1682,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1683,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1684,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1685,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1686,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1687,
Stof (Fluids),Fish,preserved (brined/pickled),pickled lamprey,Pökel Morehnen,,,1688,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1640,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,1356,1641,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1642,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1643,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,744,1644,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,1668,1645,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,2256,1646,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1647,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1648,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1649,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1650,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1651,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1652,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1653,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1654,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1655,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1656,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1657,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1658,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,12,1659,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1660,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1661,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1662,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,2652,1663,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,624,1664,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1665,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1666,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1667,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1668,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1669,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1670,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1671,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1672,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1673,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1674,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1675,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1676,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1677,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1678,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,192,1679,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1680,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,144,1681,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1682,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1683,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1684,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1685,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1686,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1687,
Stof (Fluids),Fish,preserved (brined/pickled),cod,Dorsch,,,1688,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1640,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,24,1641,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1642,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1643,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,348,1644,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,120,1645,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,156,1646,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1647,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1648,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1649,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1650,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1651,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1652,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1653,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1654,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1655,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1656,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1657,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1658,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,0,1659,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1660,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1661,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1662,
Stof (Fluids),Fish,preserved (brined/pickled),pickled Gudgeon,Pökel Breßem -Greßem?],,,1663,
