unit,category,use,translation,item,subcategory,value,date,source,jason_notes
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1679,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1680,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1681,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1682,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1683,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1684,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1685,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1686,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1687,,
Stück (Piece),Meat,preserved (cured),westphalian ham,Westphalische Schincken,pork,,1688,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1640,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",196,1641,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1642,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1643,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",133,1644,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",168,1645,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",358,1646,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1647,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1648,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1649,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1650,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1651,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1652,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1653,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1654,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1655,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1656,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1657,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1658,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",0,1659,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1660,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1661,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",3,1662,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",79,1663,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",293,1664,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",7,1665,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1666,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1667,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",6,1668,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1669,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",21,1670,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",5,1671,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1672,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1673,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1674,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1675,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1676,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1677,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1678,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",77,1679,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1680,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",136,1681,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1682,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1683,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1684,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1685,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1686,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1687,,
Stück (Piece),Meat,,wild turkey (Gallina Meleagris Linn),Kalkuhnen,"bird, fowl",,1688,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1640,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",1165,1641,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1642,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1643,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",580,1644,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",882,1645,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",2876,1646,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1647,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1648,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1649,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1650,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1651,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1652,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1653,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1654,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1655,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1656,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1657,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1658,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",23,1659,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1660,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1661,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",42,1662,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",1730,1663,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",654,1664,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",83,1665,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1666,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1667,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",12,1668,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1669,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",41,1670,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",6,1671,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1672,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",7,1673,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1674,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1675,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1676,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1677,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1678,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",128,1679,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1680,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",159,1681,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1682,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1683,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1684,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1685,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1686,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",4,1687,,
Stück (Piece),Meat,,geese,Gänße,"bird, fowl",,1688,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1640,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",842,1641,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1642,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1643,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",609,1644,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",858,1645,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",871,1646,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1647,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1648,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1649,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1650,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1651,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1652,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1653,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1654,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1655,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1656,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1657,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1658,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",0,1659,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1660,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1661,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",12,1662,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",515,1663,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",250,1664,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",8,1665,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1666,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1667,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",0,1668,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1669,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",20,1670,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",17,1671,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1672,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1673,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1674,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1675,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1676,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1677,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1678,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",53,1679,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1680,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",134,1681,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1682,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1683,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1684,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1685,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1686,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1687,,
Stück (Piece),Meat,,capon (castrated rooster),Cappaunen,"bird, fowl",,1688,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1640,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",5596,1641,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1642,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1643,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",3253,1644,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",6603,1645,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",5619,1646,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1647,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1648,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1649,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1650,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1651,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1652,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1653,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1654,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1655,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1656,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1657,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1658,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",89,1659,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1660,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1661,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",122,1662,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",14760,1663,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",4210,1664,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",231,1665,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1666,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1667,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",62,1668,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1669,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",342,1670,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",66,1671,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1672,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",28,1673,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1674,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1675,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1676,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1677,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1678,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",343,1679,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1680,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",1326,1681,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",58,1682,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1683,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1684,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1685,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1686,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",58,1687,,
Stück (Piece),Meat,,hens,Hüner,"bird, fowl",,1688,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1640,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",22,1641,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1642,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1643,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",26,1644,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",51,1645,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",94,1646,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1647,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1648,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1649,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1650,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1651,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1652,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1653,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1654,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1655,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1656,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1657,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1658,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",0,1659,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1660,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1661,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1662,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",86,1663,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",8,1664,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1665,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1666,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1667,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1668,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1669,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",0,1670,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1671,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1672,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1673,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1674,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1675,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1676,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1677,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1678,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1679,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1680,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1681,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1682,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1683,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1684,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1685,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1686,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1687,,
Stück (Piece),Meat,,capercaillie,Auerhünner,"bird, fowl, wild",,1688,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",,1640,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",228,1641,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",,1642,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",,1643,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",74,1644,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",122,1645,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",287,1646,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",,1647,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",,1648,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",,1649,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",,1650,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",,1651,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",,1652,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",,1653,,
Stück (Piece),Meat,,black grouse,Birikhüner,"bird, fowl, wild",,1654,,
